event_record_id,event_id,event_date_id,site_id,person_id,equipment_id,activity_id,cause_id,event_type,severity_class,process_safety_tier,recordable_flag,lost_time_flag,fatality_count,days_lost,restricted_days,spill_volume_l,incident_cost_usd,downtime_hours,regulator_reportable_flag
9701,HSE-2024-009701,20241207,1,1055,0,52,27,Occupational Illness,Moderate,N/A,1,0,0,0,4 days,0.0,10395.83,6.47,0
9702,HSE-2024-009702,20240710,4,0,101,5,14,Lost Time Injury,Major,N/A,Y,TRUE,0,29,0,0.0,47547.91,32.18,1
9703,HSE-2024-009703,20241113,9,809,317,45,27,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,181.2,0.04,0
9704,HSE-2025-009704,20250214,4,400,0,29,25,First Aid Case,Low,N/A,FALSE,No,0,0,0,0.0,163.44,0.13,0
9705,HSE-2026-009705,20260314,4,0,428,31,26,Unsafe Condition,Low,N/A,N,0,0,0,0,0.0,146.13,0.28,0
9706,HSE-2025-009706,20250919,7,1334,313,27,22,Process Safety Event,High,Tier 2,FALSE,No,0,0,0,7137.52,168535.07,74.39,0
9707,HSE-2025-009707,20250504,9,425,465,53,28,Process Safety Event,High,Tier 2,FALSE,FALSE,0,0,0,2078.19,50872.7,30.41,0
9708,HSE-2023-009708,20230217,2,1071,30,56,5,Occupational Illness,Moderate,N/A,TRUE,FALSE,0,0,3,0.0,17835.1,3.41,0
9709,HSE-2025-009709,20251128,8,578,381,53,12,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,370.03,0.56,0
9710,HSE-2026-009710,20260109,8,1793,262,6,12,Property Damage,Moderate,N/A,N,0,0,0,0,0.0,8163.96,27.61,0
9711,HSE-2025-009711,20250724,8,933,0,16,20,Spill / Release,High,Tier 3,0,No,0,0,0,23.34,8836.48,3.84,1
9712,HSE-2022-009712,20220523,2,2426,244,27,8,First Aid Case,Low,N/A,0,No,0,0,0,0.0,164.32,0.08,0
9713,HSE-2023-009713,20230311,8,2498,0,57,30,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,121.43,0.93,0
9714,HSE-2023-009714,20230707,1,1347,572,19,17,Property Damage,Moderate,N/A,0,FALSE,0,0,0,0.0,22292.54,58.97,0
9715,HSE-2022-009715,20220103,4,835,348,16,20, near miss ,High Potential,N/A,No,N,0,0,0,0.0,188.76,0.28,0
9716,HSE-2021-009716,20210324,2,1497,0,59,3,Medical Treatment Case,Moderate,N/A,TRUE,N,0,0,0,0.0,5453.74,16.98,0
9717,HSE-2023-009717,20230913,2,2107,548,51,14,First Aid Case,Low,N/A,No,N,0,0,0,0.0,166.27,0.21,0
9718,HSE-2023-009718,20230109,5,543,0,34,25,Unsafe Condition,Low,N/A,0,No,0,0,0,0.0,25.99,0.03,0
9719,HSE-2025-009719,20250716,7,0,522,34,25,Occupational Illness,Moderate,N/A,Yes,N,0,0,12,0.0,51816.84,6.14,0
9720,HSE-2022-009720,20220830,8,2449,289,37,21,Near Miss,High Potential,N/A,FALSE,FALSE,0,0,0,0.0,221.52,0.19,0
9721,HSE-2023-009721,20230610,9,1072,0,15,13,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,91.09,0.06,0
9722,HSE-2025-009722,20250306,9,637,216,31,2,Medical Treatment Case,Moderate,N/A,Y,0,0,0,0,0.0,1354.03,7.29,0
9723,HSE-2025-009723,20250602,10,0,218,40,7,Spill / Release,High,Tier 3,N,0,0,0,0,898.61,23298.72,22.93,1
9724,HSE-2023-009724,20230502,3,675,0,12,6,First Aid Case,Low,N/A,N,FALSE,0,0,0,0.0,155.21,0.23,0
9725,HSE-2021-009725,20210118,11,0,0,15,21,Spill / Release,High,Tier 2,No,N,0,0,0,1678.19,44068.84,1.69,1
9726,HSE-2023-009726,20230929,1,375,572,22,18,First Aid Case,Low,N/A,N,No,0,0,0,0.0,98.31,0.41,0
9727,HSE-2022-009727,20220527,11,969,195,38,7,First Aid Case,Low,N/A,FALSE,FALSE,0,0,0,0.0,82.01,0.14,0
9728,HSE-2022-009728,20221026,9,0,57,50,26,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,176.23,0.37,0
9729,HSE-2023-009729,20230503,7,2468,275,47,7,Fire / Explosion,Major,Tier 2,N,N,0,0,0,0.0,907049.86,240.0,1
9730,HSE-2025-009730,20250405,5,324,142,28,14,Lost Time Injury,Major,N/A,TRUE,Yes,0,24,0,0.0,116165.13,40.86,1
9731,HSE-2025-009731,20250514,9,574,580,16,24, near miss ,High Potential,N/A,FALSE,N,0,0,0,0.0,102.12,0.19,0
9732,HSE-2022-009732,20221224,11,1851,4,53,18,Property Damage,Moderate,N/A,FALSE,FALSE,0,0,0,0.0,42099.13,13.06,0
9733,HSE-2024-009733,20240703,7,987,493,35,11,Vehicle Incident / Accident,Moderate,N/A,N,0,0,0,0,0.0,99944.74,10.34,0
9734,HSE-2022-009734,20220111,3,0,480,60,14,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,145.46,0.45,0
9735,HSE-2021-009735,20210907,7,1824,0,41,25,Spill / Release,High,Tier 2,0,0,0,0,0,2140.57,33100.65,16.58,1
9736,HSE-2023-009736,20230701,4,1072,0,11,15,First Aid Case,Low,N/A,No,N,0,0,0,0.0,169.08,0.45,0
9737,HSE-2026-009737,20260323,10,743,400,49,21,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,92.7,0.1,0
9738,HSE-2022-009738,20220710,10,699,0,17,21,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,69.28,0.12,0
9739,HSE-2024-009739,20240626,6,0,0,18,11,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,53.45,0.24,0
9740,HSE-2025-009740,20251219,4,938,0,48,8,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,26.72,0.31,0
9741,HSE-2022-009741,20220504,5,465,578,52,10,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,131.15,0.21,0
9742,HSE-2021-009742,20210528,4,2210,306,29,14,Lost Time Injury,Major,N/A,Yes,TRUE,0,10,0,0.0,155904.86,154.03,1
9743,HSE-2026-009743,20260716,7,641,41,51,22,Process Safety Event,High,Tier 2,N,No,0,0,0,22557.45,476584.02,17.65,0
9744,HSE-2024-009744,20240707,2,992,415,50,20,Vehicle Incident / Accident,Moderate,N/A,0,0,0,0,0,0.0,10480.83,5.09,0
9745,HSE-2024-009745,20240229,9,0,535,1,24,Process Safety Event,High,Tier 1,0,No,0,0,0,249.79,28767.88,29.02,1
9746,HSE-2021-009746,20210917,4,1936,0,43,22,Lost Time Injury,Major,N/A,1,Y,0,36,0,0.0,156862.75,63.6,1
9747,HSE-2026-009747,20260305,10,1325,230,20,12,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,70.6,0.12,0
9748,HSE-2024-009748,20240718,4,904,0,51,2,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,27.36,0.03,0
9749,HSE-2023-009749,20231207,4,46,0,33,27,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,61.16,0.21,0
9750,HSE-2023-009750,20230109,2,0,64,54,6,Property Damage,Moderate,N/A,No,No,0,0,0,0.0,45695.88,38.19,0
9751,HSE-2025-009751,20251221,11,1147,0,49,12,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,202.87,1.03,0
9752,HSE-2023-009752,20231010,10,1646,0,51,29,Lost Time Injury,Major,N/A,Yes,Yes,0,23,0,0.0,175168.55,44.43,1
9753,HSE-2026-009753,20260424,1,1482,0,18,10,First Aid Case,Low,N/A,N,FALSE,0,0,0,0.0,1161.11,1.22,0
9754,HSE-2021-009754,20210428,1,1278,79,34,6,first aid case,Low,N/A,FALSE,FALSE,0,0,0,0.0,171.72,0.92,0
9755,HSE-2023-009755,20230212,8,1934,242,59,24,Restricted Work Case,Moderate,N/A,1,N,0,0,14,0.0,61451.58,0.14,0
9756,HSE-2024-009756,20240528,7,0,0,12,6,Unsafe Condition,Low,N/A,FALSE,N,0,0,0,0.0,16.38,0.13,0
9757,HSE-2021-009757,20211125,10,2004,0,16,11,Occupational Illness,Moderate,N/A,Y,No,0,0,1,0.0,7082.16,1.38,0
9758,HSE-2022-009758,20220727,1,0,0,26,8,Unsafe Condition,Low,N/A,No,No,0,0,0,0.0,42.49,0.55,0
9759,HSE-2026-009759,20260525,7,0,0,13,5,Property Damage,Moderate,N/A,FALSE,0,0,0,0,0.0,6113.72,2.56,0
9760,HSE-2025-009760,20250820,1,1324,0,16,22,Unsafe Condition,Low,N/A,FALSE,FALSE,0,0,0,0.0,117.92,0.63,0
9761,HSE-2023-009761,20230921,2,778,0,28,7,Environmental Non-Conformance,Moderate,N/A,0,No,0,0,0,171.89,6532.34,1.08,1
9762,HSE-2024-009762,20240323,6,1061,539,60,16,Restricted Work Case,Moderate,N/A,Y,N,0,0,1,0.0,5856.61,0.75,0
9763,HSE-2022-009763,20220321,3,1316,263,33,10,Property Damage,Moderate,N/A,FALSE,N,0,0,0,0.0,45569.13,15.81,0
9764,HSE-2023-009764,20230224,9,862,0,52,10,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,81.71,0.02,0
9765,HSE-2023-009765,20230829,10,1955,0,12,6,Medical Treatment Case,Moderate,N/A,Y,FALSE,0,0,0,0.0,6086.29,5.16,0
9766,HSE-2023-009766,20230515,9,0,349,2,30,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,24.1,0.08,0
9767,HSE-2023-009767,20230208,2,2008,58,58,2,Restricted Work Case,Moderate,N/A,1,No,0,0,29,0.0,59976.78,15.24,0
9768,HSE-2024-009768,20240906,2,1393,244,24,6,Property Damage,Moderate,N/A,0,N,0,0,0,0.0,6561.44,3.95,0
9769,HSE-2023-009769,20230207,9,0,515,36,3,Spill / Release,High,Tier 1,FALSE,0,0,0,0,2278.61,26226.26,37.72,1
9770,HSE-2025-009770,20250718,8,1547,0,40,18,Vehicle Incident / Accident,Moderate,N/A,0,FALSE,0,0,0,0.0,31625.5,2.2,0
9771,HSE-2024-009771,20240626,2,0,0,30,13,Near Miss,High Potential,N/A,FALSE,FALSE,0,0,0,0.0,52.87,0.44,0
9772,HSE-2021-009772,20210823,4,932,552,18,25,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,88.97,0.11,0
9773,HSE-2021-009773,20211019,6,368,0,44,4,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,76.78,0.05,0
9774,HSE-2024-009774,20240221,10,0,0,58,17,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,71.66,0.48,0
9775,HSE-2022-009775,20220906,2,357,0,14,22,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,131.7,0.81,0
9776,HSE-2023-009776,20230411,4,0,351,22,25,Environmental Non-Conformance,Moderate,N/A,No,0,0,0,0,14.34,1540.28,0.18,1
9777,HSE-2025-009777,20250801,6,0,0,31,8,Environmental Non-Conformance,Moderate,N/A,No,0,0,0,0,179.94,5977.41,2.2,1
9778,HSE-2025-009778,20250412,2,2062,0,3,2,Vehicle Incident / Accident,Moderate,N/A,N,N,0,0,0,0.0,52335.4,24.88,0
9779,HSE-2022-009779,20220701,7,1656,0,47,14,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,27.08,0.09,0
9780,HSE-2023-009780,20230612,7,0,0,27,22,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,40.6,0.19,0
9781,HSE-2024-009781,20241119,5,1228,0,7,2,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,54.3,0.24,0
9782,HSE-2021-009782,20210302,10,98,523,55,22,Medical Treatment Case,Moderate,N/A,TRUE,FALSE,0,0,0,0.0,2050.85,0.52,0
9783,HSE-2025-009783,20251225,1,1036,0,34,28,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,122.64,0.67,0
9784,HSE-2025-009784,20251214,1,1381,326,42,13,First Aid Case,Low,N/A,FALSE,FALSE,0,0,0,0.0,162.67,0.45,0
9785,HSE-2023-009785,20231117,10,241,0,25,19,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,78.31,0.1,0
9786,HSE-2025-009786,20250811,2,2146,186,17,3,Spill / Release,High,Tier 2,No,N,0,0,0,5148.07,93122.89,19.92,1
9787,HSE-2025-009787,20250324,8,530,0,54,15,Lost Time Injury,Major,N/A,1,Y,0,58,0,0.0,88202.19,15.6,1
9788,HSE-2023-009788,20230411,1,2303,0,46,22,Restricted Work Case,Moderate,N/A,Yes,FALSE,0,0,12,0.0,22153.51,17.61,0
9789,HSE-2024-009789,20240820,5,0,340,46,26,Restricted Work Case,Moderate,N/A,Yes,N,0,0,10,0.0,37698.33,37.01,0
9790,HSE-2026-009790,20260124,8,1745,0,46,7,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,58.59,0.5,0
9791,HSE-2023-009791,20230920,11,721,204,28,20,Lost Time Injury,Major,N/A,Y,TRUE,0,14,0,0.0,253614.88,86.28,1
9792,HSE-2025-009792,20251230,3,472,201,46,28,First Aid Case,Low,N/A,FALSE,No,0,0,0,0.0,67.96,0.43,0
9793,HSE-2023-009793,20231226,1,712,173,26,26,Property Damage,Moderate,N/A,No,0,0,0,0,0.0,16246.89,11.91,0
9794,HSE-2026-009794,20260508,9,802,269,48,6,Occupational Illness,Moderate,N/A,Yes,No,0,0,12,0.0,7184.82,4.35,0
9795,HSE-2024-009795,20240831,10,1544,0,18,11,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,57.21,0.03,0
9796,HSE-2025-009796,20250423,11,2250,251,51,23,Process Safety Event,High,Tier 2,No,0,0,0,0,1550.9,60941.82,8.37,0
9797,HSE-2022-009797,20220326,3,2492,374,29,14,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,26.96,0.03,0
9798,HSE-2024-009798,20240117,2,994,415,54,24,Vehicle Incident / Accident,Moderate,N/A,FALSE,FALSE,0,0,0,0.0,27050.71,6.51,0
9799,HSE-2022-009799,20220629,6,926,0,51,10,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,67.88,0.11,0
9800,HSE-2024-009800,20240222,8,0,563,26,19,Spill / Release,High,Tier 3,No,No,0,0,0,154.88,11817.08,4.29,1
9801,HSE-2024-009801,20241029,4,1913,0,29,29,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,27.12,0.1,0
9802,HSE-2022-009802,20220720,2,1341,576,52,28,Spill / Release,High,Tier 3,0,N,0,0,0,22936.12,233619.08,21.11,1
9803,HSE-2022-009803,20220715,9,748,455,24,28,Vehicle Incident / Accident,Moderate,N/A,No,FALSE,0,0,0,0.0,22294.11,10.41,0
9804,HSE-2024-009804,20240927,1,997,31,33,11,Medical Treatment Case,Moderate,N/A,Yes,No,0,0,0,0.0,10876.52,13.07,0
9805,HSE-2025-009805,20250710,8,414,0,43,27,First Aid Case,Low,N/A,FALSE,No,0,0,0,0.0,228.64,0.21,0
9806,HSE-2024-009806,20240613,7,2442,493,33,6,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,215.97,0.36,0
9807,HSE-2026-009807,20260715,7,2373,0,56,15,First Aid Case,Low,N/A,No,N,0,0,0,0.0,1266.36,3.39,0
9808,HSE-2023-009808,20230708,7,625,268,54,7,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,236.18,0.59,0
9809,HSE-2025-009809,20250801,6,997,116,53,9,Spill / Release,High,N/A,No,N,0,0,0,16938.35,248603.86,118.78,1
9810,HSE-2024-009810,20240616,7,1637,268,1,4,Vehicle Incident / Accident,Moderate,N/A,No,No,0,0,0,0.0,30653.51,43.14,0
9811,HSE-2023-009811,20231203,1,0,2,49,7,Spill / Release,High,Tier 3,FALSE,0,0,0,0,13930.43,205215.41,69.39,1
9812,HSE-2021-009812,20211008,6,1880,0,13,5,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,38.98,0.13,0
9813,HSE-2025-009813,20250813,6,2142,592,51,27,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,42.3,0.08,0
9814,HSE-2025-009814,20250216,2,1352,0,1,23,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,145.07,0.33,0
9815,HSE-2026-009815,20260607,4,688,586,15,4,Lost Time Injury,Major,N/A,1,1,0,27,0,0.0,199238.59,6.47,1
9816,HSE-2023-009816,20230422,8,0,569,1,9,Process Safety Event,High,Tier 3,N,0,0,0,0,1243.74,57712.46,48.91,0
9817,HSE-2025-009817,20250805,3,163,0,12,25,Unsafe Condition,Low,N/A,0,No,0,0,0,0.0,49.05,0.37,0
9818,HSE-2021-009818,20210414,10,2044,88,18,12,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,54.33,0.36,0
9819,HSE-2024-009819,20240108,5,0,0,57,13,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,80.56,0.16,0
9820,HSE-2021-009820,20210109,1,1858,0,56,7,Unsafe Condition,Low,N/A,No,No,0,0,0,0.0,127.71,0.7,0
9821,HSE-2022-009821,20220628,2,0,0,22,6,Medical Treatment Case,Moderate,N/A,Y,FALSE,0,0,0,0.0,3288.74,2.88,0
9822,HSE-2021-009822,20210206,10,2261,411,47,9,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,43.35,0.28,0
9823,HSE-2023-009823,20230929,10,1569,526,33,29,Vehicle Incident / Accident,Moderate,N/A,No,0,0,0,0,0.0,11202.1,0.13,0
9824,HSE-2021-009824,20210804,8,0,249,31,3,Fire / Explosion,Major,Tier 2,0,0,0,0,0,0.0,1989715.43,29.74,1
9825,HSE-2025-009825,20250530,8,1522,111,16,24,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,80.57,0.02,0
9826,HSE-2023-009826,20230913,1,1014,339,35,28,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,78.8,0.83,0
9827,HSE-2025-009827,20250315,5,2123,0,30,14,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,57.51,0.18,0
9828,HSE-2022-009828,20220528,3,1239,0,15,9,First Aid Case,Low,N/A,0,FALSE,0,0,0,0.0,129.38,0.15,0
9829,HSE-2021-009829,20210424,6,0,0,10,6,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,55.67,0.43,0
9830,HSE-2022-009830,20220825,10,423,462,59,2,Medical Treatment Case,Moderate,N/A,TRUE,N,0,0,0,0.0,1918.17,0.41,0
9831,HSE-2023-009831,20230426,3,679,296,2,24,FAC,Low,N/A,N,N,0,0,0,0.0,177.02,0.34,0
9832,HSE-2023-009832,20230923,1,501,0,9,14,First Aid Case,Low,N/A,0,N,0,0,0,0.0,187.83,0.58,0
9833,HSE-2024-009833,20240214,8,1132,0,38,2,Restricted Work Case,Moderate,N/A,1,0,0,0,7,0.0,22463.8,2.33,0
9834,HSE-2021-009834,20210922,1,599,222,30,25,Occupational Illness,Moderate,N/A,Y,No,0,0,12,0.0,4504.69,1.26,0
9835,HSE-2025-009835,20251027,10,646,0,33,28,Occupational Illness,Moderate,N/A,Yes,No,0,0,12,0.0,6601.43,2.16,0
9836,HSE-2023-009836,20231227,9,1327,568,57,29,First Aid Case,Low,N/A,0,FALSE,0,0,0,0.0,187.11,0.09,0
9837,HSE-2024-009837,20240930,3,1159,0,17,9,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,148.49,0.78,0
9838,HSE-2025-009838,20250906,8,0,0,52,8,First Aid Case,Low,N/A,0,0,0,0,0,0.0,379.01,0.74,0
9839,HSE-2023-009839,20230929,9,154,600,37,16,First Aid Case,Low,N/A,FALSE,No,0,0,0,0.0,136.87,0.37,0
9840,HSE-2022-009840,20221223,2,1079,467,33,16,Medical Treatment Case,Moderate,N/A,Y,No,0,0,0,0.0,3808.89,0.72,0
9841,HSE-2021-009841,20210522,7,1957,286,43,24,Process Safety Event,High,Tier 2,FALSE,No,0,0,0,412.85,33678.49,73.61,0
9842,HSE-2023-009842,20230508,11,265,21,17,5,First Aid Case,Low,N/A,N,0,0,0,0,0.0,159.67,0.42,0
9843,HSE-2025-009843,20250414,8,1155,249,60,17,FAC,Low,N/A,No,N,0,0,0,0.0,122.56,0.16,0
9844,HSE-2021-009844,20210112,3,2369,0,18,6,Unsafe Condition,Low,N/A,0,FALSE,0,0,0,0.0,97.83,1.42,0
9845,HSE-2025-009845,20250528,9,0,443,41,29,Environmental Non-Conformance,Moderate,N/A,N,0,0,0,0,7.54,824.12,1.72,1
9846,HSE-2024-009846,20240413,6,2432,28,42,19,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,26.85,0.01,0
9847,HSE-2024-009847,20240916,3,1580,0,30,16,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,103.68,0.04,0
9848,HSE-2025-009848,20251031,12,1529,0,27,13,First Aid Case,Low,N/A,No,N,0,0,0,0.0,333.42,0.88,0
9849,HSE-2024-009849,20240127,2,0,0,41,21,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,31.35,0.47,0
9850,HSE-2022-009850,20220802,3,0,0,28,29,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,55.9,0.06,0
9851,HSE-2024-009851,20240301,8,256,179,17,18,Process Safety Event,High,Tier 1,No,N,0,0,0,16555.43,396247.3,70.46,1
9852,HSE-2024-009852,20240824,8,0,266,18,12,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,43.87,0.02,0
9853,HSE-2024-009853,20241223,9,1861,149,43,7,Vehicle Incident / Accident,Moderate,N/A,No,0,0,0,0,0.0,8538.64,3.91,0
9854,HSE-2024-009854,20241028,4,0,253,1,23,Spill / Release,High,N/A,FALSE,0,0,0,0,14279.1,134344.47,33.23,1
9855,HSE-2023-009855,20230817,1,142,0,18,12,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,93.24,0.52,0
9856,HSE-2024-009856,20240617,6,1253,0,28,13,Restricted Work Case,Moderate,N/A,TRUE,N,0,0,26,0.0,76820.71,16.84,0
9857,HSE-2025-009857,20250313,7,1763,0,52,8,Medical Treatment Case,Moderate,N/A,1,No,0,0,0,0.0,5015.21,0.71,0
9858,HSE-2022-009858,20220412,8,517,102,34,3,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,579.05,0.62,0
9859,HSE-2026-009859,20260426,3,140,78,60,10,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,35.41,0.06,0
9860,HSE-2025-009860,20251225,5,2026,25,26,5,Vehicle Incident / Accident,Moderate,N/A,0,N,0,0,0,0.0,5584.43,5.49,0
9861,HSE-2026-009861,20260304,7,1817,447,32,12,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,200.67,0.52,0
9862,HSE-2021-009862,20211007,1,828,314,39,6,Medical Treatment Case,Moderate,N/A,1,N,0,0,0,0.0,5007.79,2.68,0
9863,HSE-2022-009863,20220309,12,1415,0,30,18,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,250.09,0.06,0
9864,HSE-2023-009864,20230414,1,0,555,11,3,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,173.97,0.34,0
9865,HSE-2023-009865,20230808,1,777,0,17,21,Unsafe Condition,Low,N/A,N,No,0,0,0,0.0,33.13,0.5,0
9866,HSE-2024-009866,20240731,1,0,0,47,27,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,82.36,0.03,0
9867,HSE-2023-009867,20231029,1,1816,0,60,21,First Aid Case,Low,N/A,N,0,0,0,0,0.0,68.49,0.2,0
9868,HSE-2024-009868,20240426,7,1473,466,17,28,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,51.83,1.28,0
9869,HSE-2023-009869,20230101,9,661,0,18,12,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,61.85,0.2,0
9870,HSE-2023-009870,20230921,1,470,0,30,6,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,167.31,0.65,0
9871,HSE-2021-009871,20210304,11,2398,277,29,14,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,231.47,0.29,0
9872,HSE-2026-009872,20260206,8,0,439,2,21,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,55.36,0.06,0
9873,HSE-2025-009873,20250611,7,443,0,51,10,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,75.18,0.13,0
9874,HSE-2025-009874,20250213,10,0,0,55,23,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,158.27,0.37,0
9875,HSE-2025-009875,20250812,1,658,0,18,12,First Aid Case,Low,N/A,No,No,0,0,0,0.0,1081.27,1.79,0
9876,HSE-2023-009876,20231221,7,1410,0,15,27,Restricted Work Case,Moderate,N/A,Y,FALSE,0,0,27 days,0.0,11156.73,12.07,0
9877,HSE-2025-009877,20251021,2,576,579,54,22,Spill / Release,High,Tier 2,No,N,0,0,0,1706.73,42563.08,19.49,1
9878,HSE-2021-009878,20210901,6,0,0,31,20,Process Safety Event,High,Tier 1,FALSE,0,0,0,0,334.33,22382.34,31.32,1
9879,HSE-2021-009879,20210507,3,1194,0,12,4,Spill / Release,High,Tier 3,N,N,0,0,0,1952.94,42856.21,15.09,1
9880,HSE-2025-009880,20250715,7,449,139,51,4,Property Damage,Moderate,N/A,0,N,0,0,0,0.0,17511.07,7.7,0
9881,HSE-2021-009881,20210627,8,0,0,41,15,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,28.51,0.01,0
9882,HSE-2023-009882,20230211,5,1053,0,30,10,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,53.86,0.05,0
9883,HSE-2025-009883,20250502,7,1954,0,30,14,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,5148.93,13.09,0
9884,HSE-2021-009884,20210728,8,2406,0,29,24,Lost Time Injury,Major,N/A,1,Y,0,17,0,0.0,86863.52,14.13,1
9885,HSE-2025-009885,20251216,4,2023,444,35,24,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,220.15,0.34,0
9886,HSE-2022-009886,20220905,11,349,481,55,27,Lost Time Injury,Major,N/A,Y,Y,0,5,0,0.0,42771.33,8.59,1
9887,HSE-2022-009887,20220119,2,1554,103,37,12,Property Damage,Moderate,N/A,No,N,0,0,0,0.0,9160.51,4.03,0
9888,HSE-2022-009888,20221117,10,127,561,24,21,Process Safety Event,High,Tier 1,No,N,0,0,0,78.96,22430.59,31.89,1
9889,HSE-2025-009889,20250505,1,1341,0,50,19,Medical Treatment Case,Moderate,N/A,1,FALSE,0,0,0,0.0,3882.96,3.69,0
9890,HSE-2022-009890,20221108,1,235,0,47,15,Restricted Work Case,Moderate,N/A,1,FALSE,0,0,22,0.0,65082.07,43.31,0
9891,HSE-2021-009891,20210806,4,91,226,35,11,First Aid Case,Low,N/A,0,0,0,0,0,0.0,183.95,0.16,0
9892,HSE-2022-009892,20220226,3,407,533,45,14,Vehicle Incident / Accident,Moderate,N/A,No,FALSE,0,0,0,0.0,13537.0,13.99,0
9893,HSE-2025-009893,20250311,1,303,422,36,12,Vehicle Incident / Accident,Moderate,N/A,No,0,0,0,0,0.0,11310.93,8.15,0
9894,HSE-2024-009894,20240722,11,2305,204,58,2,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,93.63,0.06,0
9895,HSE-2025-009895,20250816,2,0,22,41,8,Spill / Release,High,Tier 1,N,No,0,0,0,3364.57,97692.18,44.19,1
9896,HSE-2024-009896,20240203,7,1288,596,23,6,Unsafe Condition,Low,N/A,N,0,0,0,0,0.0,57.31,0.18,0
9897,HSE-2026-009897,20260517,2,2108,0,19,7,Restricted Work Case,Moderate,N/A,1,0,0,0,21,0.0,58511.52,7.73,0
9898,HSE-2022-009898,20220803,11,0,261,23,14,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,26.12,0.01,0
9899,HSE-2022-009899,20220414,8,0,171,27,4,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,105.9,0.16,0
